ID;Example
411;/wiki/Maze_generation
412;/wiki/Maze_solving
413;/wiki/MD4
414;/wiki/MD5
415;/wiki/MD5/Implementation
416;/wiki/Memory_allocation
417;/wiki/Menu
418;/wiki/Metered_concurrency
419;/wiki/Metronome
420;/wiki/Middle_three_digits
421;/wiki/Miller%E2%80%93Rabin_primality_test
422;/wiki/Minesweeper_game
423;/wiki/Modular_exponentiation
424;/wiki/Modular_inverse
425;/wiki/Modulinos
426;/wiki/Monte_Carlo_methods
427;/wiki/Monty_Hall_problem
428;/wiki/Morpion_solitaire
429;/wiki/Morse_code
430;/wiki/Most_frequent_k_chars_distance
431;/wiki/Mouse_position
432;/wiki/Move-to-front_algorithm
433;/wiki/Multifactorial
434;/wiki/Multiple_distinct_objects
435;/wiki/Multiplication_tables
436;/wiki/Multisplit
437;/wiki/Munchausen_numbers
438;/wiki/Munching_squares
439;/wiki/Mutex
440;/wiki/Mutual_recursion
441;/wiki/N%27th
442;/wiki/N-queens_problem
443;/wiki/Named_parameters
444;/wiki/Narcissistic_decimal_number
445;/wiki/Nautical_bell
446;/wiki/Negative_base_numbers
447;/wiki/Nested_function
448;/wiki/Non-continuous_subsequences
449;/wiki/Non-decimal_radices/Convert
450;/wiki/Non-decimal_radices/Input
451;/wiki/Non-decimal_radices/Output
452;/wiki/Nonoblock
453;/wiki/Nonogram_solver
454;/wiki/Nth_root
455;/wiki/Null_object
456;/wiki/Number_names
457;/wiki/Number_reversal_game
458;/wiki/Numeric_error_propagation
459;/wiki/Numerical_integration
460;/wiki/Numerical_integration/Gauss-Legendre_Quadrature
461;/wiki/NYSIIS
462;/wiki/Object_serialization
463;/wiki/Odd_word_problem
464;/wiki/Old_lady_swallowed_a_fly
465;/wiki/Old_Russian_measure_of_length
466;/wiki/One_of_n_lines_in_a_file
467;/wiki/One-dimensional_cellular_automata
468;/wiki/OpenGL
469;/wiki/Operator_precedence
470;/wiki/Optional_parameters
471;/wiki/Order_disjoint_list_items
472;/wiki/Order_two_numerical_lists
473;/wiki/Ordered_words
474;/wiki/Palindrome_detection
475;/wiki/Pangram_checker
476;/wiki/Paraffins
477;/wiki/Parallel_Brute_Force
478;/wiki/Parallel_calculations
479;/wiki/Parametric_polymorphism
480;/wiki/Parametrized_SQL_statement
481;/wiki/Parse_an_IP_Address
482;/wiki/Parsing/RPN_calculator_algorithm
483;/wiki/Parsing/RPN_to_infix_conversion
484;/wiki/Parsing/Shunting-yard_algorithm
485;/wiki/Partial_function_application
486;/wiki/Pascal_matrix_generation
487;/wiki/Pascal%27s_triangle
488;/wiki/Password_generator
489;/wiki/Penney%27s_game
490;/wiki/Penrose_tiling
491;/wiki/Pentagram
492;/wiki/Pentomino_tiling
493;/wiki/Percentage_difference_between_images
494;/wiki/Perceptron
495;/wiki/Perfect_numbers
496;/wiki/Perfect_shuffle
497;/wiki/Perlin_noise
498;/wiki/Permutations
499;/wiki/Permutations_by_swapping
500;/wiki/Permutations_with_repetitions
501;/wiki/Permutations/Derangements
502;/wiki/Permutations/Rank_of_a_permutation
503;/wiki/Pernicious_numbers
504;/wiki/Phrase_reversals
505;/wiki/Pi
506;/wiki/Pick_random_element
507;/wiki/Pig_the_dice_game
508;/wiki/Pig_the_dice_game/Player
509;/wiki/Pinstripe/Display
510;/wiki/Plasma_effect
511;/wiki/Playfair_cipher
512;/wiki/Playing_cards
513;/wiki/Plot_coordinate_pairs
514;/wiki/Pointers_and_references
515;/wiki/Poker_hand_analyser
516;/wiki/Polymorphic_copy
517;/wiki/Polymorphism
518;/wiki/Polynomial_synthetic_division
519;/wiki/Polyspiral
520;/wiki/Population_count
521;/wiki/Power_set
522;/wiki/Price_fraction
523;/wiki/Primality_by_trial_division
524;/wiki/Prime_conspiracy
525;/wiki/Prime_decomposition
526;/wiki/Primorial_numbers
527;/wiki/Priority_queue
528;/wiki/Probabilistic_choice
529;/wiki/Problem_of_Apollonius
530;/wiki/Program_name
531;/wiki/Program_termination
532;/wiki/Proper_divisors
533;/wiki/Pythagoras_tree
534;/wiki/Pythagorean_quadruples
535;/wiki/Pythagorean_triples
536;/wiki/Quaternion_type
537;/wiki/Queue/Definition
538;/wiki/Queue/Usage
539;/wiki/Quickselect_algorithm
540;/wiki/Quine
541;/wiki/Railway_circuit
542;/wiki/Ramer-Douglas-Peucker_line_simplification
543;/wiki/Ramsey%27s_theorem
544;/wiki/Random_number_generator_(device)
545;/wiki/Random_number_generator_(included)
546;/wiki/Random_numbers
547;/wiki/Range_expansion
548;/wiki/Range_extraction
549;/wiki/Ranking_methods
550;/wiki/Rate_counter
551;/wiki/Ray-casting_algorithm
552;/wiki/RCRPG
553;/wiki/Read_a_configuration_file
554;/wiki/Read_a_file_character_by_character/UTF8
555;/wiki/Read_a_file_line_by_line
556;/wiki/Read_a_specific_line_from_a_file
557;/wiki/Read_entire_file
558;/wiki/Real_constants_and_functions
559;/wiki/Reduced_row_echelon_form
560;/wiki/Reflection/List_methods
561;/wiki/Reflection/List_properties
562;/wiki/Regular_expressions
563;/wiki/Remove_duplicate_elements
564;/wiki/Remove_lines_from_a_file
565;/wiki/Rename_a_file
566;/wiki/Rep-string
567;/wiki/Repeat
568;/wiki/Repeat_a_string
569;/wiki/Resistor_mesh
570;/wiki/Return_multiple_values
571;/wiki/Reverse_a_string
572;/wiki/Reverse_the_gender_of_a_string
573;/wiki/Reverse_words_in_a_string
574;/wiki/RIPEMD-160
575;/wiki/Robots
576;/wiki/Rock-paper-scissors
577;/wiki/Roman_numerals/Decode
578;/wiki/Roman_numerals/Encode
579;/wiki/Roots_of_a_function
580;/wiki/Roots_of_a_quadratic_function
581;/wiki/Roots_of_unity
582;/wiki/Rosetta_Code/Count_examples
583;/wiki/Rosetta_Code/Fix_code_tags
584;/wiki/Rosetta_Code/Rank_languages_by_popularity
585;/wiki/Rot-13
586;/wiki/RSA_code
587;/wiki/Run-length_encoding
588;/wiki/Runge-Kutta_method
589;/wiki/Runtime_evaluation
590;/wiki/Runtime_evaluation/In_an_environment
591;/wiki/S-Expressions
592;/wiki/Sailors,_coconuts_and_a_monkey_problem
593;/wiki/Same_Fringe
594;/wiki/Sattolo_cycle
595;/wiki/Scope_modifiers
596;/wiki/Search_a_list
597;/wiki/Search_a_list_of_records
598;/wiki/Secure_temporary_file
599;/wiki/SEDOLs
600;/wiki/Selective_File_Copy
601;/wiki/Self-describing_numbers
602;/wiki/Self-referential_sequence
603;/wiki/Semiprime
604;/wiki/Semordnilap
605;/wiki/Send_an_unknown_method_call
606;/wiki/Send_email
607;/wiki/Sequence_of_non-squares
608;/wiki/Sequence_of_primes_by_Trial_Division
609;/wiki/Sequence_of_primorial_primes
610;/wiki/Set
611;/wiki/Set_consolidation
612;/wiki/Set_puzzle
613;/wiki/Seven-sided_dice_from_five-sided_dice
614;/wiki/SHA-1
615;/wiki/SHA-256
616;/wiki/Shell_one-liner
617;/wiki/Shoelace_formula_for_polygonal_area
618;/wiki/Short-circuit_evaluation
619;/wiki/Show_the_epoch
620;/wiki/Sierpinski_carpet
621;/wiki/Sierpinski_pentagon
622;/wiki/Sierpinski_triangle
623;/wiki/Sierpinski_triangle/Graphical
624;/wiki/Sieve_of_Eratosthenes
625;/wiki/Simple_database
626;/wiki/Simple_windowed_application
627;/wiki/Simulate_input/Keyboard
628;/wiki/Simulate_input/Mouse
629;/wiki/Singleton
630;/wiki/Singly-linked_list/Element_definition
631;/wiki/Singly-linked_list/Element_insertion
632;/wiki/Singly-linked_list/Traversal
633;/wiki/Sleep
634;/wiki/Smith_numbers
635;/wiki/Snake
636;/wiki/Sockets
637;/wiki/Sokoban
638;/wiki/Solve_a_Hidato_puzzle
639;/wiki/Solve_a_Holy_Knight%27s_tour
640;/wiki/Solve_a_Hopido_puzzle
641;/wiki/Solve_a_Numbrix_puzzle
642;/wiki/Solve_the_no_connection_puzzle
643;/wiki/Sort_an_array_of_composite_structures
644;/wiki/Sort_an_integer_array
645;/wiki/Sort_disjoint_sublist
646;/wiki/Sort_stability
647;/wiki/Sort_three_variables
648;/wiki/Sort_using_a_custom_comparator
649;/wiki/Sorting_algorithms/Bead_sort
650;/wiki/Sorting_algorithms/Bogosort
651;/wiki/Sorting_algorithms/Bubble_sort
652;/wiki/Sorting_Algorithms/Circle_Sort
653;/wiki/Sorting_algorithms/Cocktail_sort
654;/wiki/Sorting_algorithms/Comb_sort
655;/wiki/Sorting_algorithms/Counting_sort
656;/wiki/Sorting_algorithms/Cycle_sort
657;/wiki/Sorting_algorithms/Gnome_sort
658;/wiki/Sorting_algorithms/Heapsort
659;/wiki/Sorting_algorithms/Insertion_sort
660;/wiki/Sorting_algorithms/Merge_sort
661;/wiki/Sorting_algorithms/Pancake_sort
662;/wiki/Sorting_algorithms/Patience_sort
663;/wiki/Sorting_algorithms/Permutation_sort
664;/wiki/Sorting_algorithms/Quicksort
665;/wiki/Sorting_algorithms/Radix_sort
666;/wiki/Sorting_algorithms/Selection_sort
667;/wiki/Sorting_algorithms/Shell_sort
668;/wiki/Sorting_algorithms/Sleep_sort
669;/wiki/Sorting_algorithms/Stooge_sort
670;/wiki/Sorting_algorithms/Strand_sort
671;/wiki/Soundex
672;/wiki/Sparkline_in_unicode
673;/wiki/Special_characters
674;/wiki/Special_variables
675;/wiki/Spiral_matrix
676;/wiki/Split_a_character_string_based_on_change_of_character
677;/wiki/SQL-based_authentication
678;/wiki/Stable_marriage_problem
679;/wiki/Stack
680;/wiki/Stack_traces
681;/wiki/Stair-climbing_puzzle
682;/wiki/State_name_puzzle
683;/wiki/Statistics/Basic
684;/wiki/Statistics/Normal_distribution
685;/wiki/Stem-and-leaf_plot
686;/wiki/Stern-Brocot_sequence
687;/wiki/Straddling_checkerboard
688;/wiki/Stream_Merge
689;/wiki/String_append
690;/wiki/String_case
691;/wiki/String_comparison
692;/wiki/String_concatenation
693;/wiki/String_interpolation_(included)
694;/wiki/String_length
695;/wiki/String_matching
696;/wiki/String_prepend
697;/wiki/Strip_a_set_of_characters_from_a_string
698;/wiki/Strip_block_comments
699;/wiki/Strip_comments_from_a_string
700;/wiki/Strip_control_codes_and_extended_characters_from_a_string
701;/wiki/Strip_whitespace_from_a_string/Top_and_tail
702;/wiki/Subleq
703;/wiki/Substitution_Cipher
704;/wiki/Substring
705;/wiki/Substring/Top_and_tail
706;/wiki/Subtractive_generator
707;/wiki/Sudoku
708;/wiki/Sum_and_product_of_an_array
709;/wiki/Sum_and_Product_Puzzle
710;/wiki/Sum_digits_of_an_integer
711;/wiki/Sum_multiples_of_3_and_5
712;/wiki/Sum_of_a_series
713;/wiki/Sum_of_squares
714;/wiki/Sum_to_100
715;/wiki/Superellipse
716;/wiki/Superpermutation_minimisation
717;/wiki/Sutherland-Hodgman_polygon_clipping
718;/wiki/Symmetric_difference
719;/wiki/Synchronous_concurrency
720;/wiki/System_time
721;/wiki/Take_notes_on_the_command_line
722;/wiki/Taxicab_numbers
723;/wiki/Temperature_conversion
724;/wiki/Terminal_control/Clear_the_screen
725;/wiki/Terminal_control/Display_an_extended_character
726;/wiki/Terminal_control/Ringing_the_terminal_bell
727;/wiki/Ternary_logic
728;/wiki/Test_a_function
729;/wiki/Test_integerness
730;/wiki/Tetris
731;/wiki/Text_between
732;/wiki/Text_processing/1
733;/wiki/Text_processing/2
734;/wiki/Text_processing/Max_licenses_in_use
735;/wiki/Textonyms
736;/wiki/The_ISAAC_Cipher
737;/wiki/The_Twelve_Days_of_Christmas
738;/wiki/Thiele%27s_interpolation_formula
739;/wiki/Thue-Morse
740;/wiki/Tic-tac-toe
741;/wiki/Time_a_function
742;/wiki/Tokenize_a_string
743;/wiki/Tokenize_a_string_with_escaping
744;/wiki/Top_rank_per_group
745;/wiki/Topological_sort
746;/wiki/Topological_sort/Extracted_top_item
747;/wiki/Topswops
748;/wiki/Total_circles_area
749;/wiki/Towers_of_Hanoi
750;/wiki/Trabb_Pardo%E2%80%93Knuth_algorithm
751;/wiki/Transportation_problem
752;/wiki/Tree_traversal
753;/wiki/Trigonometric_functions
754;/wiki/Truncatable_primes
755;/wiki/Truncate_a_file
756;/wiki/Truth_table
757;/wiki/Twelve_statements
758;/wiki/Two_Sum
759;/wiki/Ulam_spiral_(for_primes)
760;/wiki/Unbias_a_random_generator
761;/wiki/Undefined_values
762;/wiki/Unicode_strings
763;/wiki/Unicode_variable_names
764;/wiki/Universal_Turing_machine
765;/wiki/Unix/ls
766;/wiki/Update_a_configuration_file
767;/wiki/URL_decoding
768;/wiki/URL_encoding
769;/wiki/URL_parser
770;/wiki/Use_another_language_to_call_a_function
771;/wiki/User_input/Graphical
772;/wiki/User_input/Text
773;/wiki/Using_the_Meetup.com_API
774;/wiki/UTF-8_encode_and_decode
775;/wiki/Validate_International_Securities_Identification_Number
776;/wiki/Vampire_number
777;/wiki/Van_der_Corput_sequence
778;/wiki/Variable-length_quantity
779;/wiki/Variables
780;/wiki/Variadic_function
781;/wiki/Vector
782;/wiki/Vector_products
783;/wiki/Verify_distribution_uniformity/Chi-squared_test
784;/wiki/Verify_distribution_uniformity/Naive
785;/wiki/Vigen%C3%A8re_cipher
786;/wiki/Vigen%C3%A8re_cipher/Cryptanalysis
787;/wiki/Visualize_a_tree
788;/wiki/Vogel%27s_approximation_method
789;/wiki/Voronoi_diagram
790;/wiki/Walk_a_directory/Non-recursively
791;/wiki/Walk_a_directory/Recursively
792;/wiki/Water_collected_between_towers
793;/wiki/Web_scraping
794;/wiki/Welch%27s_t-test
795;/wiki/Window_creation
796;/wiki/Window_creation/X11
797;/wiki/Window_management
798;/wiki/Wireworld
799;/wiki/Word_search
800;/wiki/Word_wrap
801;/wiki/World_Cup_group_stage
802;/wiki/Write_entire_file
803;/wiki/Write_float_arrays_to_a_text_file
804;/wiki/Write_language_name_in_3D_ASCII
805;/wiki/Xiaolin_Wu%27s_line_algorithm
806;/wiki/XML_Validation
807;/wiki/XML/DOM_serialization
808;/wiki/XML/Input
809;/wiki/XML/Output
810;/wiki/XML/XPath
811;/wiki/Y_combinator
812;/wiki/Yahoo!_search_interface
813;/wiki/Yin_and_yang
814;/wiki/Zebra_puzzle
815;/wiki/Zeckendorf_arithmetic
816;/wiki/Zeckendorf_number_representation
817;/wiki/Zero_to_the_zero_power
818;/wiki/Zhang-Suen_thinning_algorithm
819;/wiki/Zig-zag_matrix
